instrumentalness,acousticness,valence,loudness,danceability,track,artist,target,mode_0,mode_1
0.0,0.255,0.21600000000000003,-5.819,0.513,When You Love A Woman,Journey,1,0,1
0.0282,0.00788,0.264,-14.687999999999999,0.337,Anthem,Jan Cyrka,0,0,1
0.946,2.26e-06,0.22,-7.028,0.18100000000000002,Blazing Corpse,Exhumed,0,1,0
0.0202,0.0005549999999999999,0.604,-16.025,0.764,Rock Your Body (Hip House Remix),DMX Krew,0,0,1
0.843,0.618,0.711,-11.302,0.5660000000000001,Down By the Riverside,The Dukes Of Dixieland,0,0,1
0.0,0.308,0.7809999999999999,-7.541,0.8240000000000001,Sweet Sexy Thing,Nu Flavor Featuring Roger,1,1,0
0.287,0.0005200000000000001,0.18600000000000003,-11.243,0.586,Isobel,Björk,0,0,1
0.424,0.0113,0.29600000000000004,-9.037,0.584,Grave Architecture,Pavement,0,0,1
0.000144,0.000302,0.385,-5.999,0.358,Hiena de Metal - Remastered,V8,0,1,0
0.00045099999999999996,0.759,0.5479999999999999,-4.408,0.706,The 13th,The Cure,1,0,1
0.000667,0.00216,0.955,-3.596,0.593,Hard To Handle,The Black Crowes,1,0,1
0.0,0.033,0.226,-9.618,0.522,Hip-Hopera,Bounty Killa featuring the Fugees,1,1,0
3.91e-06,0.00325,0.813,-7.832000000000001,0.68,Beg You Little More,Ruder Than You,0,0,1
0.624,0.919,0.0553,-16.715999999999998,0.21899999999999997,"Scheherazade, Op.35: Festival at Bagdad - The Sea - The Shipwreck against a rock surmounted by a bronze warrior (The Shipwreck)",Nikolai Rimsky-Korsakov,0,1,0
0.0,0.36,0.27899999999999997,-10.795,0.5720000000000001,Don't Laugh At Me,Mark Wills,1,0,1
0.946,0.9390000000000001,0.33,-17.163,0.527,Greensleeves,Kenny Burrell,0,1,0
0.0,0.324,0.318,-15.484000000000002,0.57,Just For Tonight,Vanessa Williams,1,0,1
0.0015199999999999999,0.452,0.187,-9.53,0.642,"Too Late, Too Soon",Jon Secada,1,0,1
0.0,0.73,0.184,-8.176,0.48100000000000004,Historia De Un Amor - En Vivo,Luis Miguel,0,1,0
6.3e-06,0.0284,0.884,-6.513999999999999,0.884,Gitty Up,Salt-N-Pepa,1,0,1
0.00022,0.0837,0.38,-12.552,0.25,O Cigano,Made In Brazil,0,1,0
0.0,0.645,0.48,-6.982,0.6629999999999999,Sabor A Mi,Luis Miguel,0,0,1
0.0,0.0478,0.769,-6.0889999999999995,0.8270000000000001,What Ya Want,EVE & Nokio,1,0,1
0.00027,0.00336,0.629,-6.437,0.679,Then Came You,T.P.E.,1,0,1
0.0853,0.0641,0.68,-17.538,0.763,Funk Reaction,Dr. Lonnie Smith,0,1,0
4.76e-06,0.0526,0.496,-14.227,0.574,Your Love,Keith Sweat,1,0,1
0.825,0.9520000000000001,0.289,-16.799,0.696,Anklung,Claude Larson,0,1,0
6.45e-05,0.0679,0.711,-7.582000000000001,0.78,So Good,Davina,1,0,1
0.0,0.956,0.685,-16.605,0.522,Careless Soul,Daniel Johnston,0,0,1
0.51,0.0358,0.875,-10.517000000000001,0.723,Running Back To You,Vanessa Williams,1,0,1
0.12,0.451,0.489,-10.633,0.68,P.C.H. (Pacific Coast Highway),Marc Antoine,0,0,1
1.27e-05,0.568,0.25,-8.092,0.595,A Bitter End,Deryl Dodd,1,0,1
0.0,0.301,0.39399999999999996,-6.687,0.597,Peace In Our Time,Eddie Money,1,0,1
0.794,0.00020899999999999998,0.172,-15.659,0.21,Born Headless,Cryptopsy,0,0,1
0.0,0.498,0.29100000000000004,-14.069,0.523,Have I Told You Lately,Rod Stewart,1,0,1
0.0,0.44799999999999995,0.276,-11.302,0.526,Could This Be Love,Seduction,1,0,1
0.000453,0.00128,0.56,-4.668,0.247,Red Letter Day,The Get Up Kids,0,1,0
0.976,0.895,0.0307,-21.764,0.0752,Shadows of White,Liquid Mind,0,0,1
7.000000000000001e-06,0.00978,0.643,-12.237,0.9390000000000001,Si Quieren Guerrear,Baby Rasta & Gringo,0,1,0
0.000126,0.004229999999999999,0.905,-8.265,0.409,Face in the Crowd,Home Grown,0,0,1
1.59e-06,0.0336,0.68,-12.027999999999999,0.867,The Choice Is Yours,Black Sheep,1,1,0
0.889,0.993,0.0953,-20.899,0.392,To Love Again,Alan Pasqua,0,0,1
8.85e-06,0.155,0.815,-2.217,0.579,Bitter Tears,INXS,1,0,1
0.266,0.9420000000000001,0.34600000000000003,-13.125,0.634,I Need Thee Every Hour - Old Time Gospel Hymns Version,Craig Duncan,0,0,1
0.11699999999999999,0.9890000000000001,0.0556,-26.933000000000003,0.391,Improvisation: Improvisation,Henri Pousseur,0,0,1
0.0,0.188,0.7140000000000001,-9.727,0.608,Into The Great Wide Open,Tom Petty And The Heartbreakers,1,1,0
0.00062,0.102,0.779,-14.700999999999999,0.5870000000000001,Never 2 Much Of U,Dino,1,1,0
0.912,0.00037,0.13699999999999998,-9.041,0.513,Saviour,VNV Nation,0,0,1
0.0,0.0981,0.613,-6.957999999999999,0.828,I Miss My Homies,Master P Featuring Pimp C And The Shocker,1,0,1
0.000733,0.00941,0.748,-7.66,0.583,Cautivo de la Calle,La Castañeda,0,1,0
0.0865,0.0485,0.861,-12.59,0.922,Got To Get,Leila K With Rob 'N' Raz,1,0,1
0.00818,0.00923,0.233,-8.325,0.249,Mutant Rock,The Meteors,0,0,1
0.0,0.452,0.256,-9.115,0.6609999999999999,Back At One,Brian McKnight,1,0,1
0.0532,0.7490000000000001,0.396,-10.985999999999999,0.621,Late Night Mood,Regina Carter,0,0,1
0.925,5.7000000000000005e-06,0.0395,-9.558,0.114,Death Metal Winds (Howl Again),Deströyer 666,0,0,1
0.415,0.0007030000000000001,0.5760000000000001,-5.557,0.8140000000000001,El Trago (The Drink),2 In A Room,1,1,0
0.0161,0.0117,0.765,-11.66,0.6559999999999999,I Was Wrong,Sisters of Mercy,0,0,1
0.00037400000000000004,0.0256,0.599,-10.217,0.7709999999999999,Here We Go Again!,Portrait,1,1,0
0.0,0.6709999999999999,0.252,-7.294,0.607,"One Boy, One Girl",Collin Raye,1,0,1
0.0,0.217,0.201,-8.485,0.6609999999999999,Joy,BLACKstreet,1,1,0
0.925,0.9940000000000001,0.14,-32.855,0.222,"Années de pèlerinage, 1ère année ""Suisse"", S. 160: No. 2. Au lac de Wallenstadt (At the Lake of Wallenstadt)",Franz Liszt,0,0,1
0.0015300000000000001,2.68e-05,0.37799999999999995,-3.241,0.45399999999999996,Fight,Metalium,0,0,1
0.0,0.155,0.778,-6.121,0.654,The Motown Song,Rod Stewart,1,0,1
0.00106,0.526,0.953,-11.9,0.698,Everyboy Groove,The Mighty Ryeders,0,0,1
0.823,0.626,0.968,-13.432,0.434,Jingle Bells,The Country Gentlemen,0,0,1
0.0723,0.00218,0.284,-5.996,0.573,Nookie,Limp Bizkit,1,0,1
0.0,0.0979,0.525,-4.695,0.649,Everytime I Cry,Terri Clark,1,0,1
0.0,0.524,0.316,-10.732999999999999,0.647,It's Your Body,Johnny Gill Featuring Roger Troutman,1,0,1
0.00161,0.907,0.355,-14.786,0.561,I Know Who Holds Tomorrow,Alison Krauss,0,0,1
3.64e-06,0.0103,0.743,-7.245,0.662,Do You Believe In Us,Jon Secada,1,0,1
6.82e-06,0.0558,0.622,-7.693,0.6,All I Want,Toad The Wet Sprocket,1,0,1
0.62,0.083,0.9690000000000001,-13.99,0.552,Electric de Chocobo,Nobuo Uematsu,0,0,1
0.0,0.5710000000000001,0.24600000000000002,-8.004,0.531,Fly (The Angel Song),The Wilkinsons,1,0,1
0.0,0.507,0.36700000000000005,-17.825,0.657,Kamini Kamini,Kavita Krishnamurthy,0,0,1
0.0,0.13699999999999998,0.563,-7.523,0.586,Everything,Mary J. Blige,1,1,0
0.0,0.624,0.27399999999999997,-12.937999999999999,0.44,Mi Forma De Sentir,Pedro Fernández,0,0,1
0.0,0.5,0.382,-7.349,0.501,Si Nos Dejan - En Vivo,Luis Miguel,0,0,1
0.0,0.226,0.7440000000000001,-6.005,0.639,Stepping Stone,Lari White,1,0,1
0.0,0.25,0.769,-7.655,0.6629999999999999,Mourir sur scène,Dalida,0,1,0
0.868,0.9590000000000001,0.634,-16.91,0.596,I'll Never Be The Same,Eddie Lang,0,0,1
2.72e-06,0.21100000000000002,0.498,-9.985,0.627,You Gotta Be,Des'ree,1,0,1
0.941,0.985,0.0361,-23.719,0.166,Peer Gynt Suite No.1 op. 46 Morning (Allegro pastorale),Academy of St. Martin in the Fields,0,0,1
0.0274,0.0149,0.8640000000000001,-13.26,0.7120000000000001,Step It Up,Stereo MC's,1,0,1
0.807,0.971,0.46799999999999997,-26.919,0.73,Dialogue de l'ombre double (1985): Transition IV à V,Pierre Boulez,0,0,1
0.0009660000000000001,0.601,0.284,-8.894,0.601,Forever Tonight,Peter Cetera & Crystal Bernard,1,0,1
0.375,0.027000000000000003,0.474,-11.591,0.535,Ribbons (Remastered),Sisters of Mercy,0,0,1
0.00046399999999999995,0.0012900000000000001,0.878,-8.529,0.598,Detonation Boulevard - 2018 Remaster,Sisters of Mercy,0,0,1
9.44e-06,0.127,0.6709999999999999,-7.468,0.7290000000000001,Write This Down,George Strait,1,0,1
3.8799999999999994e-05,0.337,0.27899999999999997,-13.39,0.33,A Change Is Gonna Come,B.E.F.,0,1,0
0.000688,0.0042899999999999995,0.741,-4.796,0.49200000000000005,Head? Chest? Or Foot?,Propagandhi,0,0,1
0.0,0.528,0.244,-14.453,0.5720000000000001,Here And Now,Luther Vandross,1,0,1
0.879,0.8029999999999999,0.573,-24.888,0.45,It Don't Mean a Thing If It Ain't Got That Swing - Live,Stanley Cowell,0,1,0
0.9690000000000001,0.951,0.0344,-42.958999999999996,0.0596,"Schoenberg: 5 Orchestral Pieces, Op. 16: No. 3 Farben (Colours)",Arnold Schoenberg,0,0,1
0.0,0.0678,0.353,-8.907,0.309,Despertar,Alejandra Guzman,0,0,1
0.384,0.079,0.0732,-15.625,0.508,Acid Jazz - Instrumental,John McLaughlin,0,0,1
0.907,0.9640000000000001,0.307,-23.101,0.392,Long Past Gone,Jami Sieber,0,1,0
0.0,0.6509999999999999,0.638,-13.311,0.831,A Cappella I Acapulco,The Real Group,0,1,0
4.62e-06,0.00264,0.445,-7.327000000000001,0.7040000000000001,Calibre Rhossi,Pavilhão 9,0,1,0
0.0142,0.00137,0.603,-12.172,0.81,Get Serious,Cut 'N' Move,1,0,1
0.0,0.10300000000000001,0.7070000000000001,-6.115,0.5489999999999999,Behind Bars,Slick Rick,1,0,1
0.0,0.191,0.493,-8.844,0.602,Love U More,Sunscreem,1,0,1
0.0,0.518,0.721,-10.216000000000001,0.664,Lovin' In My Baby's Eyes,Leftover Salmon,0,0,1
0.9359999999999999,0.0057,0.0356,-22.822,0.154,The Glade Part II,Trevor Jones,0,0,1
0.9229999999999999,0.9309999999999999,0.153,-18.226,0.499,The World's Longest Melody:Piano Study #2,Larry Polansky,0,1,0
0.0,0.983,0.327,-17.542,0.519,We've Been Awhile A-wandering - Folk Carol From Yorkshire,Vienna Boys' Choir,0,1,0
6.42e-05,0.44299999999999995,0.2,-11.009,0.478,I Could Run Away [Remastered 2017],Enter The Worship Circle,0,0,1
0.00336,0.0634,0.16,-11.511,0.68,Let It Go,Sandra McCracken,0,0,1
3.54e-06,0.0742,0.384,-5.2379999999999995,0.5379999999999999,"Walls (From ""She's The One"")",Tom Petty And The Heartbreakers,1,0,1
0.0,0.0552,0.545,-9.475,0.662,One Woman,Jade,1,0,1
0.0662,0.33299999999999996,0.28800000000000003,-5.8629999999999995,0.597,Heartbreak Station,Cinderella,1,0,1
0.24100000000000002,0.45,0.631,-8.59,0.628,This Little Light of Mine,Lars Edegran,0,1,0
0.00021600000000000002,0.875,0.9129999999999999,-12.7,0.732,Boum !,Charles Trenet,0,0,1
0.789,0.677,0.87,-7.877999999999999,0.736,A Chicken With Its Head Cut Off,The Magnetic Fields,0,0,1
0.055999999999999994,0.00866,0.171,-6.327999999999999,0.499,Believe,Lenny Kravitz,1,1,0
0.27699999999999997,0.68,0.0391,-33.677,0.387,"Atem, 1970",Mauricio Kagel,0,1,0
0.0,0.00965,0.621,-7.3839999999999995,0.755,Physical Funk,Domino,1,0,1
0.00014,0.7020000000000001,0.503,-10.695,0.511,Me And Those Dreamin' Eyes Of Mine,D'Angelo,1,1,0
0.9259999999999999,0.99,0.0923,-24.057,0.28600000000000003,"Concerto for Two Pianos and Orchestra in F Major, K. 242: II. Adagio",Duo Crommelynck,0,0,1
0.203,0.0334,0.409,-4.652,0.642,Land of the Lost,South Park Mexican,0,1,0
0.578,2.8999999999999997e-05,0.491,-7.261,0.255,When Satan Rules His World,Deicide,0,0,1
0.0,0.743,0.677,-18.184,0.534,"Hallelujah, I'm a Bum",Ramblin' Jack Elliott,0,0,1
0.00528,0.8959999999999999,0.284,-11.925999999999998,0.575,Annabelle,Gillian Welch,0,1,0
0.0009720000000000001,0.0131,0.298,-6.622999999999999,0.335,Night Comes Down,Judas Priest,0,1,0
0.0,0.10099999999999999,0.8909999999999999,-6.145,0.768,Wannabe,Spice Girls,1,0,1
2.32e-06,0.13699999999999998,0.958,-9.836,0.775,Lies,En Vogue,1,1,0
0.8590000000000001,0.6940000000000001,0.0474,-9.04,0.22399999999999998,Saturday,Christie Front Drive,0,0,1
0.0,0.302,0.505,-7.794,0.581,"I'm Every Woman (From ""The Bodyguard"")",Whitney Houston,1,1,0
0.7120000000000001,0.866,0.588,-15.681,0.758,Feeling My Way,Eddie Lang,0,0,1
2.3100000000000002e-05,0.22699999999999998,0.945,-4.337,0.518,And I Live In A Townwhere The Boys Amputate...,Bratmobile,0,0,1
0.9,0.0896,0.6709999999999999,-13.607000000000001,0.7,Can You Feel It,Mr. Fingers,0,1,0
0.0,0.00134,0.569,-9.396,0.889,Tap The Bottle,Young Black Teenagers,1,0,1
0.0,0.33899999999999997,0.542,-12.216,0.7070000000000001,Hey Lover,LL Cool J,1,1,0
0.00419,0.09300000000000001,0.521,-12.704,0.728,Live For Loving You,Gloria Estefan,1,0,1
0.3,0.019,0.835,-7.348,0.785,In A Dream,Rockell,1,1,0
0.0,0.747,0.386,-8.137,0.40399999999999997,Till You Love Me,Reba McEntire,1,0,1
1.77e-05,0.0759,0.614,-7.4239999999999995,0.6579999999999999,Can We Talk,Tevin Campbell,1,1,0
0.0,0.0231,0.963,-5.024,0.7290000000000001,Then The Morning Comes,Smash Mouth,1,1,0
0.0721,0.15,0.835,-6.972,0.8340000000000001,No More Lies,Michel'le,1,1,0
0.0,0.0353,0.256,-6.278,0.35200000000000004,Let Her Cry,Hootie & The Blowfish,1,0,1
1.89e-06,0.525,0.6679999999999999,-16.429000000000002,0.878,Way Up High In The Apple Tree,Music For Little People Choir,0,0,1
0.000302,0.000126,0.39799999999999996,-7.43,0.33799999999999997,"The Blood, the Sweat, the Tears",Machine Head,0,0,1
0.00202,0.203,0.765,-8.058,0.8290000000000001,Safe + Sound,DJ Quik,1,0,1
0.008459999999999999,0.000786,0.53,-6.15,0.5770000000000001,Mantrap - The Seduction,Beborn Beton,0,0,1
9.94e-06,0.022000000000000002,0.47,-6.119,0.7340000000000001,Intergalactic,Beastie Boys,1,0,1
0.0476,0.275,0.943,-8.882,0.745,Africa,Salif Keita,0,0,1
0.185,0.8740000000000001,0.499,-15.177,0.54,Har du nånsin hört någon spela jazz på en elektrisk flöjt?,Bo Nilsson,0,0,1
0.00274,0.0779,0.547,-4.803,0.595,Scar Tissue,Red Hot Chili Peppers,1,0,1
0.0,0.0324,0.777,-9.68,0.637,Paranoid,Ruder Than You,0,0,1
0.0,0.0537,0.344,-7.531000000000001,0.519,I Live My Life For You,Firehouse,1,0,1
1.4800000000000002e-05,0.0116,0.536,-6.725,0.607,Perfect World,Alias,1,0,1
8.58e-05,3.6700000000000004e-05,0.23600000000000002,-3.241,0.349,Strike Down the Heathen,Metalium,0,0,1
0.000429,0.0041600000000000005,0.65,-7.593999999999999,0.77,You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,1,0,1
0.0,0.23800000000000002,0.63,-9.158999999999999,0.67,Sex And Candy,Marcy Playground,1,0,1
0.11,0.5670000000000001,0.6759999999999999,-13.155999999999999,0.672,The Cooker Man Chug,Devil in a Woodpile,0,1,0
0.0071,0.0788,0.496,-8.942,0.873,Again,Janet Jackson,1,0,1
0.0,0.0894,0.809,-6.522,0.765,Free Your Mind,En Vogue,1,0,1
2.57e-06,0.0821,0.47,-9.412,0.505,Do I Have To Say The Words?,Bryan Adams,1,0,1
0.0229,0.0299,0.9179999999999999,-4.199,0.61,Shelter Me,Cinderella,1,0,1
0.00277,0.0042,0.794,-9.006,0.41,"The More You Ignore Me, The Closer I Get",Morrissey,1,0,1
0.0917,0.738,0.0735,-18.043,0.355,Part 4 - For P.A.,Kenny Wheeler,0,0,1
7.09e-05,0.284,0.875,-8.696,0.7709999999999999,Double Good Everything,Smokey Robinson,1,0,1
0.537,0.004370000000000001,0.64,-11.564,0.723,You Think You Know Her (Unfaithful Mix),Cause & Effect,0,0,1
3.18e-05,0.17300000000000001,0.797,-3.3110000000000004,0.758,Better Days (And The Bottom Drops Out),Citizen King,1,0,1
0.0,0.37799999999999995,0.345,-7.932,0.698,The One I Gave My Heart To,Aaliyah,1,0,1
0.0,0.00158,0.33799999999999997,-9.027000000000001,0.6829999999999999,I'll Go Crazy,Andy Griggs,1,0,1
1.36e-05,0.45899999999999996,0.336,-6.61,0.568,I'm Leaving,Aaron Tippin,1,0,1
0.0,0.237,0.96,-5.379,0.6559999999999999,All Things Considered,Yankee Grey,1,0,1
0.00045599999999999997,0.0138,0.649,-8.324,0.841,2 Legit 2 Quit,M.C. Hammer,1,0,1
0.858,0.136,0.584,-7.5760000000000005,0.726,Passion,K5,1,0,1
0.00011899999999999999,0.21600000000000003,0.915,-9.142999999999999,0.6509999999999999,Good Ol' Days,Levert,1,0,1
0.0,0.0507,0.799,-13.497,0.863,Let's Talk About Sex,Salt-N-Pepa,1,0,1
0.917,0.8740000000000001,0.513,-11.904000000000002,0.5920000000000001,An Interview,The Album Leaf,0,1,0
0.0,0.517,0.321,-6.2010000000000005,0.652,Soon As I Get Home,Faith Evans,1,0,1
1.21e-05,0.0081,0.7170000000000001,-5.01,0.5670000000000001,Superhero,Daze,1,1,0
0.0,0.836,0.43799999999999994,-8.756,0.45899999999999996,O Amanhã é Distante (Tomorrow is a Long Time),Geraldo Azevedo,0,0,1
0.000365,0.314,0.188,-11.780999999999999,0.534,Jesus To A Child,George Michael,1,1,0
0.902,0.995,0.68,-12.177,0.382,Livery Stable Blues,Original Dixieland Jazz Band,0,0,1
0.93,0.981,0.406,-33.608000000000004,0.47700000000000004,Dreamsville,Wes Montgomery Trio,0,0,1
2.14e-06,0.0105,0.8190000000000001,-8.69,0.762,Close To You,Maxi Priest,1,1,0
0.0,0.13699999999999998,0.8140000000000001,-8.347000000000001,0.705,Cleopatra's Theme,Cleopatra,1,0,1
0.0011099999999999999,0.027999999999999997,0.785,-5.672000000000001,0.545,Maria,Blondie,1,0,1
5.43e-06,0.188,0.966,-4.59,0.737,But It's Alright,Huey Lewis & The News,1,1,0
0.125,0.00469,0.593,-9.902999999999999,0.7090000000000001,Word To The Badd!!,Jermaine Jackson,1,1,0
0.8809999999999999,0.988,0.759,-10.196,0.5870000000000001,Clarinet Marmalade I,Bunk Johnson,0,1,0
0.19899999999999998,0.878,0.157,-18.137,0.25,Valses bourgeoises (orch. P. Lane): 2. Valse caprice,Philip Lane,0,0,1
5.31e-06,0.0698,0.903,-8.06,0.706,Back & Forth,Aaliyah,1,0,1
0.9079999999999999,0.956,0.391,-9.652999999999999,0.688,KODOMOTACHI,Susumu Yokota,0,1,0
0.000312,6.02e-05,0.282,-6.767,0.349,43% Burnt,The Dillinger Escape Plan,0,1,0
0.0419,0.0027,0.0924,-14.367,0.521,Jump!,The Movement,1,0,1
0.593,0.000279,0.799,-14.474,0.5710000000000001,Speed,Alpha Team,1,0,1
0.0773,0.0011099999999999999,0.396,-6.39,0.33,Victim of Changes,Judas Priest,0,0,1
0.0574,0.000236,0.49200000000000005,-5.74,0.539,The Devil In Miss Jones,Mike Ness,0,1,0
0.0,0.00511,0.905,-4.643,0.595,You Let Your Heart Go Too Fast,Spin Doctors,1,0,1
5.7499999999999995e-05,0.0017399999999999998,0.365,-5.902,0.377,Cherry-coloured Funk,Cocteau Twins,0,0,1
0.0259,0.00101,0.9640000000000001,-8.084,0.856,Tha Hop,Kinsu,1,0,1
0.0,0.769,0.607,-8.259,0.753,I'm Not Giving You Up,Gloria Estefan,1,1,0
0.0008380000000000001,0.0376,0.752,-6.877999999999999,0.695,Camel Walk,Southern Culture on the Skids,0,0,1
3.55e-06,0.308,0.72,-9.448,0.8,My Old Kentucky Home (Turpentine And Dandelion Wine),The Osborne Brothers,0,0,1
2.84e-05,0.00055,0.757,-5.526,0.397,Everready,H2O,0,0,1
0.0,0.212,0.396,-11.334000000000001,0.731,The Last Worthless Evening,Don Henley,1,0,1
0.0,0.0039,0.83,-8.857000000000001,0.757,Every Day Of The Week,Jade,1,0,1
0.0,0.0692,0.242,-9.376,0.619,Can U Get Wit It,Usher,1,1,0
0.9279999999999999,0.965,0.33,-14.503,0.713,Fly Me to the Moon (In Other Words),Acker Bilk,0,1,0
0.0,0.00902,0.473,-4.956,0.36200000000000004,Rocks Tonic Juice Magic,Saves The Day,0,0,1
0.00128,0.0377,0.8170000000000001,-8.386000000000001,0.789,Juice (Know The Ledge),Eric B. & Rakim,1,0,1
0.982,0.991,0.0253,-25.320999999999998,0.10099999999999999,Fragment 2,Rune Lindblad,0,1,0
0.9259999999999999,0.843,0.0339,-20.863000000000003,0.21100000000000002,Nocturne,Rune Lindblad,0,0,1
0.9129999999999999,0.995,0.882,-10.512,0.49700000000000005,Clarinet Marmalade Blues,Original Dixieland Jazz Band,0,0,1
0.00201,0.000446,0.514,-7.005,0.528,Hurting Kind (I've Got My Eyes On You),Robert Plant,1,0,1
0.0,0.22399999999999998,0.871,-2.588,0.615,Melô do Ladrão - Ao Vivo,Wanderley Andrade,0,1,0
0.479,0.000333,0.565,-4.66,0.414,Acid Rain,Liquid Tension Experiment,0,0,1
0.0062,0.139,0.551,-8.863,0.7390000000000001,Love Will Never Do (Without You),Janet Jackson,1,0,1
0.000192,0.205,0.981,-8.735,0.6729999999999999,Juan Luevano Sarmiento,Valentín Elizalde,0,0,1
0.0253,3.52e-05,0.41700000000000004,-8.888,0.507,The Fly,U2,1,1,0
1.08e-06,0.175,0.7709999999999999,-6.917999999999999,0.8690000000000001,"Luv Me, Luv Me",Shaggy Featuring Janet,1,1,0
4.32e-06,0.000272,0.243,-6.56,0.293,Slice Paper Wrists,Poison The Well,0,0,1
0.0451,0.00224,0.669,-8.037,0.539,Found Out About You,Gin Blossoms,1,0,1
1.75e-05,0.00884,0.45899999999999996,-3.036,0.51,In These Arms,Bon Jovi,1,0,1
1.15e-06,0.256,0.799,-5.8629999999999995,0.627,No Time,Lil' Kim Featuring Puff Daddy,1,1,0
0.9109999999999999,3.14e-06,0.0607,-6.232,0.0665,War,Bathory,0,1,0
0.9,0.9570000000000001,0.157,-15.661,0.248,"Symphony No. 5 in C Minor, Op. 67: 1. Allegro con brio",Ludwig van Beethoven,0,1,0
0.628,0.943,0.672,-12.215,0.562,Travelin' Blues,T-Bone Walker,0,0,1
0.9540000000000001,0.986,0.0559,-20.447,0.28800000000000003,The Crisis,Ennio Morricone,0,0,1
0.0575,0.18600000000000003,0.7190000000000001,-12.175,0.561,"Stay (Faraway, So Close!)",U2,1,0,1
0.00015,0.182,0.7709999999999999,-9.322000000000001,0.708,Time For Letting Go,Jude Cole,1,0,1
0.586,0.004079999999999999,0.128,-6.354,0.47600000000000003,Surface,Assemblage 23,0,0,1
0.0,0.0281,0.738,-8.649,0.51,"Time, Love And Tenderness",Michael Bolton,1,1,0
0.0,0.5670000000000001,0.129,-8.218,0.613,It Matters To Me,Faith Hill,1,0,1
0.0,0.297,0.774,-7.563,0.61,I'm Gonna Be (500 Miles),The Proclaimers,1,0,1
0.0,0.0506,0.8490000000000001,-3.944,0.638,Reasons,5th Ward Boyz,0,0,1
0.0,0.79,0.821,-16.407,0.866,The Ants Go Marching,Music For Little People Choir,0,1,0
0.0,0.285,0.575,-8.205,0.444,Stranger,Donald Lawrence & The Tri-City Singers,0,1,0
4.33e-05,0.893,0.275,-12.742,0.44299999999999995,Nobody's Child,Lonnie Donegan & His Skiffle Group,0,0,1
0.052000000000000005,0.0753,0.0308,-25.215,0.18600000000000003,II of IV,Pauline Oliveros,0,1,0
2.8899999999999998e-05,0.00344,0.23199999999999998,-7.832000000000001,0.375,In Harm's Way,Metal Church,0,1,0
0.14,0.0259,0.514,-7.739,0.654,The Colour of Love,Beborn Beton,0,1,0
5.479999999999999e-05,0.5539999999999999,0.539,-10.421,0.647,Anjo da Velha Guarda,Moacyr Luz,0,0,1
0.861,9.33e-06,0.16699999999999998,-6.8839999999999995,0.221,Wise to Da Game,25 Ta Life,0,1,0
0.000245,0.0016699999999999998,0.606,-4.072,0.425,Debra Jean,The Queers,0,0,1
0.0,0.177,0.489,-13.319,0.8370000000000001,Lost In Love,Nastyboy Klick,1,1,0
0.00535,0.402,0.614,-9.092,0.368,Mean Distance,Sebadoh,0,1,0
0.188,0.115,0.302,-9.265,0.342,Dozen,Alison's Halo,0,1,0
2.72e-05,0.5660000000000001,0.22699999999999998,-6.518,0.48100000000000004,Don't Wanna Lose You,Lionel Richie,1,0,1
0.561,0.72,0.281,-13.058,0.366,Blue Nile,Alice Coltrane,0,1,0
1.19e-06,0.0281,0.628,-6.117999999999999,0.644,With You,Lila McCann,1,0,1
0.927,0.00468,0.0376,-7.42,0.19899999999999998,Raising With The Battle-Orcs,Summoning,0,0,1
0.0,0.33299999999999996,0.233,-9.407,0.488,Hold On To Me,John Michael Montgomery,1,0,1
8.54e-06,0.0888,0.483,-9.804,0.535,Walking In My Shoes,Depeche Mode,1,1,0
0.00147,0.22399999999999998,0.431,-14.022,0.789,Everybody Plays The Fool,Aaron Neville,1,0,1
1.29e-05,0.0631,0.752,-6.393,0.684,I'm Ready,Tevin Campbell,1,0,1
0.000301,0.00151,0.0674,-7.32,0.365,My Mirror No Longer Reflects,Poison The Well,0,1,0
0.0237,0.9520000000000001,0.889,-13.577,0.733,Winter Weather (feat. Peggy Lee) - 78rpm Version,Benny Goodman,0,0,1
0.00195,0.753,0.818,-6.932,0.6509999999999999,The Lady Is a Tramp,Carl-Henrik Norin,0,0,1
0.0,0.151,0.643,-8.236,0.722,Uhh Ahh,Boyz II Men,1,0,1
0.00139,0.6779999999999999,0.475,-13.372,0.375,Reason To Believe,Rod Stewart,1,0,1
0.0,0.11900000000000001,0.41700000000000004,-12.357000000000001,0.47600000000000003,Return To Innocence,Enigma,1,0,1
0.748,0.97,0.166,-20.968000000000004,0.44299999999999995,Tambourin chinois,Fritz Kreisler,0,1,0
0.0,0.778,0.879,-12.210999999999999,0.608,Baby It's You,The Beatles,1,1,0
0.000492,0.708,0.91,-7.197,0.728,El Crimen De Culiacan,Chalino Sanchez,0,0,1
0.0,0.256,0.784,-8.292,0.635,Mis Manos en Tu Cintura,Adamo,0,0,1
0.00231,0.00309,0.506,-7.44,0.654,Love Is,Alannah Myles,1,0,1
0.000452,0.158,0.6729999999999999,-6.532,0.6990000000000001,Ridin' Low,L.A.D.,1,0,1
1.94e-06,0.159,0.408,-11.134,0.604,Forever In Your Eyes,Mint Condition,1,0,1
0.00183,0.0165,0.48700000000000004,-12.967,0.7559999999999999,Sacrifice,Elton John,1,1,0
0.00765,6.24e-05,0.413,-9.896,0.28800000000000003,New Dreams,The Bollweevils,0,0,1
